Date,ICICI Pru Regular Savings,SBI Multi Asset Allocation,HDFC Small Cap,Mirae Asset Large & Midcap
2013-01-02,,,,14.105
2013-01-03,,,,14.099
2013-01-04,23.0526,,,14.139
2013-01-07,23.031,,,14.135
2013-01-08,23.0523,,,14.115
2013-01-09,23.0449,,,14.103
2013-01-10,23.0655,,,14.091
2013-01-11,23.0068,,,13.96
2013-01-14,23.0939,,,14.138
2013-01-15,23.0942,,,14.22
2013-01-16,23.046,,,14.092
2013-01-17,23.079,,,14.148
2013-01-18,23.0759,,,14.118
2013-01-21,23.086,,,14.122
2013-01-22,23.0515,,,14.031
2013-01-23,23.0582,,,13.926
2013-01-24,22.9832,,,13.722
2013-01-25,,,,13.882
2013-01-28,23.0372,,,13.836
2013-01-29,23.0254,,,13.822
2013-01-30,22.9974,,,13.759
2013-01-31,22.9678,,,13.798
2013-02-01,22.9474,,,13.809
2013-02-04,22.8894,,,13.721
2013-02-05,22.8571,,,13.626
2013-02-06,22.8689,,,13.63
2013-02-07,22.8641,,,13.525
2013-02-08,22.8546,,,13.474
2013-02-11,22.8584,,,13.452
2013-02-12,22.8601,,,13.473
2013-02-13,22.8523,,,13.476
2013-02-14,22.7691,,,13.341
2013-02-15,22.7583,,,13.331
2013-02-18,22.7808,,,13.341
2013-02-19,,,,13.46
2013-02-20,22.8523,,,13.448
2013-02-21,22.7614,,,13.245
2013-02-22,22.7569,,,13.236
2013-02-25,22.7343,,,13.155
2013-02-26,22.6728,,,12.976
2013-02-27,22.7542,,,13.082
2013-02-28,22.6419,,,12.886
2013-03-01,22.6662,,,13.013
2013-03-04,22.653,,,12.918
2013-03-05,22.7418,,,13.037
2013-03-06,22.8005,,,13.079
2013-03-07,22.8346,,,13.14
2013-03-08,22.9036,,,13.289
2013-03-11,22.9069,,,13.29
2013-03-12,22.8724,,,13.232
2013-03-13,22.8151,,,13.075
2013-03-14,22.9186,,,13.139
2013-03-15,22.909,,,13.051
2013-03-18,22.8578,,,13.015
2013-03-19,22.7372,15.5261,,12.922
2013-03-20,22.6607,15.4912,,12.69
2013-03-21,22.6473,15.4494,,12.627
2013-03-22,22.6146,15.4515,,12.633
2013-03-25,22.6116,15.4595,,12.593
2013-03-26,22.6113,15.4722,,12.594
2013-03-28,22.6891,15.5239,,12.715
2013-04-01,,,,12.833
2013-04-02,22.8174,15.5952,,12.994
2013-04-03,22.7824,15.6309,,12.838
2013-04-04,22.7013,15.5746,,12.619
2013-04-05,22.7063,15.573,,12.567
2013-04-08,22.7323,15.5616,,12.561
2013-04-09,22.6935,15.5261,,12.435
2013-04-10,22.7418,15.5456,,12.514
2013-04-11,,,,12.523
2013-04-12,22.7339,15.5327,,12.535
2013-04-15,22.7924,15.5516,,12.533
2013-04-16,22.8708,15.5942,,12.691
2013-04-17,22.9058,15.5704,,12.762
2013-04-18,23.0163,15.6005,,12.866
2013-04-22,23.0959,15.6414,,13.043
2013-04-23,23.077,15.6508,,13.036
2013-04-25,23.1319,15.6704,,13.119
2013-04-26,23.1159,15.6996,,13.08
2013-04-29,23.1629,15.7137,,13.183
2013-04-30,23.2154,15.7196,,13.219
2013-05-02,23.2974,15.7467,,13.292
2013-05-03,23.2197,15.7369,,13.23
2013-05-06,23.302,15.77,,13.319
2013-05-07,23.3755,15.7829,,13.443
2013-05-08,23.4195,15.8066,,13.552
2013-05-09,23.4544,15.8005,,13.523
2013-05-10,23.4982,15.8103,,13.603
2013-05-13,23.4361,15.7927,,13.439
2013-05-14,23.564,15.7908,,13.459
2013-05-15,23.7393,15.8248,,13.667
2013-05-16,23.7725,15.8219,,13.709
2013-05-17,23.8057,15.8334,,13.701
2013-05-20,23.8036,15.8553,,13.617
2013-05-21,23.7814,15.8552,,13.537
2013-05-22,23.7303,15.877,,13.444
2013-05-23,23.5948,15.8293,,13.227
2013-05-24,23.6581,15.8586,,13.287
2013-05-27,23.7122,15.8912,,13.423
2013-05-28,23.7377,15.8936,,13.512
2013-05-29,23.6946,15.8928,,13.486
2013-05-30,23.6861,15.9107,,13.482
2013-05-31,23.5797,15.8703,,13.328
2013-06-03,23.6195,15.9438,,13.31
2013-06-04,23.6149,15.9448,,13.327
2013-06-05,23.6321,15.9616,,13.307
2013-06-06,23.6294,15.9593,,13.322
2013-06-07,23.5693,15.9456,,13.275
2013-06-10,23.5142,15.9368,,13.13
2013-06-11,23.3787,15.9025,,12.971
2013-06-12,23.3585,15.8847,,12.94
2013-06-13,23.3259,15.8677,,12.719
2013-06-14,23.4087,15.9007,,12.892
2013-06-17,23.4956,15.919,,12.966
2013-06-18,23.4865,15.9333,,12.975
2013-06-19,23.5041,15.9401,,13.063
2013-06-20,23.2839,15.9205,,12.825
2013-06-21,23.2468,15.9308,,12.728
2013-06-24,23.1044,15.9122,,12.537
2013-06-25,23.0816,15.9139,,12.505
2013-06-26,23.0389,15.9195,,12.478
2013-06-27,23.072,15.9221,,12.525
2013-06-28,23.3217,15.9498,,12.758
2013-07-01,,,,12.907
2013-07-02,23.3842,16.0018,,12.873
2013-07-03,23.2293,15.9672,,12.732
2013-07-04,23.31,15.9854,,12.799
2013-07-05,23.3286,15.9685,,12.778
2013-07-08,23.2385,15.961,,12.701
2013-07-09,23.303,15.9707,,12.778
2013-07-10,23.2827,15.9626,,12.796
2013-07-11,23.3825,15.9736,,12.872
2013-07-12,23.4299,15.9635,,12.922
2013-07-15,23.4538,15.9716,,13.019
2013-07-16,22.8547,15.8372,,12.871
2013-07-17,22.797,15.8707,,12.77
2013-07-18,22.9699,15.9083,,12.91
2013-07-19,23.0618,15.8943,,12.826
2013-07-22,22.9673,15.9022,,12.831
2013-07-23,22.8714,15.8988,,12.887
2013-07-24,22.6649,15.8476,,12.687
2013-07-25,22.7167,15.8722,,12.624
2013-07-26,22.7799,15.8632,,12.553
2013-07-29,22.7908,15.8424,,12.468
2013-07-30,22.6876,15.8429,,12.217
2013-07-31,22.6115,15.8379,,12.257
2013-08-01,22.6669,15.8214,,12.133
2013-08-02,22.5791,15.8077,,12.073
2013-08-05,22.6795,15.8016,,12.094
2013-08-06,22.509,15.7442,,11.836
2013-08-07,22.5815,15.756,,11.865
2013-08-08,22.6536,15.8096,,12.032
2013-08-12,22.6036,15.8344,,12.243
2013-08-13,22.5782,15.8403,,12.399
2013-08-14,22.5305,15.8866,,12.562
2013-08-16,22.2259,15.831,,12.218
2013-08-19,21.883,15.8051,,11.97
2013-08-20,22.0333,15.8493,,11.873
2013-08-21,22.3208,15.8774,,11.739
2013-08-22,22.4285,15.8643,,11.801
2013-08-23,22.492,15.9094,,11.976
2013-08-26,22.5317,15.9285,,12.038
2013-08-27,22.214,15.8706,,11.743
2013-08-28,22.0676,15.8316,,11.574
2013-08-29,22.1904,15.8541,,11.792
2013-08-30,22.3352,15.87,,11.839
2013-09-02,22.4792,15.894,,11.933
2013-09-03,22.3345,15.8683,,11.713
2013-09-04,22.4866,15.9025,,11.887
2013-09-05,22.6957,16.0105,,12.137
2013-09-06,22.6825,16.022,,12.229
2013-09-10,22.862,16.0758,,12.419
2013-09-11,22.9555,16.1125,,12.554
2013-09-12,22.8546,16.1049,,12.476
2013-09-13,22.8508,16.0874,,12.516
2013-09-16,22.9107,16.1024,,12.47
2013-09-17,22.9533,16.13,,12.436
2013-09-18,23.039,16.1761,,12.491
2013-09-19,23.3612,16.2301,,12.773
2013-09-20,23.1027,16.279,,12.664
2013-09-23,22.8722,16.252,,12.52
2013-09-24,22.8628,16.2629,,12.543
2013-09-25,22.8769,16.2495,,12.558
2013-09-26,22.9463,16.2489,,12.562
2013-09-27,22.9378,16.2622,,12.567
2013-09-30,22.9338,16.261,,12.509
2013-10-01,22.9818,16.2955,,12.628
2013-10-03,23.1399,16.3011,,12.822
2013-10-04,23.2068,16.3049,,12.88
2013-10-07,23.234,16.3029,,12.958
2013-10-08,23.4086,16.3163,,12.989
2013-10-09,23.4952,16.3209,,13.152
2013-10-10,23.5528,16.3366,,13.277
2013-10-11,23.6394,16.353,,13.339
2013-10-14,23.6138,16.346,,13.383
2013-10-15,23.5152,16.3417,,13.245
2013-10-17,23.5372,16.3522,,13.165
2013-10-18,23.6769,16.3563,,13.347
2013-10-21,23.6849,16.3713,,13.489
2013-10-22,23.6604,16.3854,,13.538
2013-10-23,23.6667,16.3783,,13.517
2013-10-24,23.6766,16.3751,,13.54
2013-10-25,23.6528,16.3672,,13.497
2013-10-28,23.6157,16.3791,,13.395
2013-10-29,23.7618,16.4151,,13.542
2013-10-30,23.7787,16.4194,,13.598
2013-10-31,23.8281,16.424,,13.752
2013-11-01,23.8392,16.4448,,13.88
2013-11-05,23.868,16.4791,,14.047
2013-11-06,23.8367,16.4682,,14.109
2013-11-07,23.7711,16.4613,,14.003
2013-11-08,23.7292,16.4395,,14.067
2013-11-11,23.6648,16.4587,,14.008
2013-11-12,23.604,16.4573,,13.956
2013-11-13,23.6684,16.4462,,13.865
2013-11-14,23.7096,16.4497,,14.07
2013-11-18,23.8381,16.4711,,14.219
2013-11-19,23.8737,16.4995,,14.29
2013-11-20,23.8228,16.5083,,14.225
2013-11-21,23.7258,16.5077,,14.103
2013-11-22,23.7447,16.5071,,14.11
2013-11-25,23.8978,16.5322,,14.249
2013-11-26,23.8872,16.507,,14.165
2013-11-27,23.9436,16.518,,14.134
2013-11-28,23.9668,16.5133,,14.181
2013-11-29,23.9547,16.524,,14.322
2013-12-02,24.0147,16.5409,,14.45
2013-12-03,24.0123,16.5671,,14.493
2013-12-04,23.9889,16.5497,,14.407
2013-12-05,24.0648,16.545,,14.476
2013-12-06,24.0627,16.5694,,14.568
2013-12-09,24.0799,16.5929,,14.702
2013-12-10,24.0735,16.6022,,14.63
2013-12-11,24.0707,16.6122,,14.598
2013-12-12,24.0367,16.6111,,14.527
2013-12-13,23.9376,16.5836,,14.394
2013-12-16,23.9765,16.6122,,14.515
2013-12-17,23.9847,16.6165,,14.539
2013-12-18,24.1106,16.6682,,14.724
2013-12-19,24.1354,16.687,,14.763
2013-12-20,24.2032,16.6855,,14.996
2013-12-23,24.2406,16.6817,,15.099
2013-12-24,24.2281,16.6883,,15.15
2013-12-26,24.2514,16.723,,15.198
2013-12-27,24.2476,16.7125,,15.195
2013-12-30,24.2563,16.7249,,15.181
2013-12-31,24.3179,16.7295,,15.26
2014-01-01,24.3257,16.7338,,15.343
2014-01-02,24.2699,16.7325,,15.143
2014-01-03,24.2838,16.7376,,15.222
2014-01-06,24.2825,16.7486,,15.342
2014-01-07,24.2787,16.7669,,15.315
2014-01-08,24.2814,16.7758,,15.409
2014-01-09,24.2595,16.7714,,15.379
2014-01-10,24.2474,16.7585,,15.306
2014-01-13,24.2992,16.7683,,15.307
2014-01-14,,,,15.289
2014-01-15,24.3611,16.7747,,15.296
2014-01-16,24.3632,16.7627,,15.278
2014-01-17,24.3216,16.7505,,15.102
2014-01-20,24.3822,16.7612,,15.284
2014-01-21,24.4054,16.7896,,15.338
2014-01-22,24.3666,16.7867,,15.419
2014-01-23,24.3816,16.7865,,15.397
2014-01-24,24.2497,16.7796,,15.187
2014-01-27,24.1105,16.7476,,14.859
2014-01-28,24.0545,16.7103,,14.89
2014-01-29,24.0192,16.7249,,14.91
2014-01-30,23.9121,16.7006,,14.774
2014-01-31,24.0109,16.7334,,15.102
2014-02-03,23.9679,16.7297,,15.027
2014-02-04,24.0476,16.7481,,15.05
2014-02-05,24.0963,16.77,,15.201
2014-02-06,24.1167,16.7874,,15.237
2014-02-07,24.1437,16.7898,,15.344
2014-02-10,24.1306,16.8161,,15.341
2014-02-11,24.1274,16.8116,,15.408
2014-02-12,24.1054,16.8026,,15.492
2014-02-13,23.9864,16.7946,,15.31
2014-02-14,24.0055,16.8053,,15.381
2014-02-17,24.0362,16.7973,,15.394
2014-02-18,24.0764,16.8129,,15.53
2014-02-19,,,,15.616
2014-02-20,24.0918,16.8226,,15.581
2014-02-21,24.1513,16.836,,15.807
2014-02-24,24.1469,16.8686,,15.834
2014-02-25,24.1553,16.8691,,15.932
2014-02-26,24.2163,16.8467,,15.992
2014-02-28,24.3028,16.8195,,16.16
2014-03-03,24.2662,16.8035,,16.171
2014-03-04,24.3175,16.8261,,16.278
2014-03-05,24.3859,16.836,,16.418
2014-03-06,24.5065,16.8599,,16.519
2014-03-07,24.572,16.8655,,16.501
2014-03-10,24.6174,16.8882,,16.467
2014-03-11,24.6313,16.8644,,16.477
2014-03-12,24.6475,16.8643,,16.502
2014-03-13,24.6201,16.8608,,16.453
2014-03-14,24.5974,16.862,,16.444
2014-03-18,24.6874,16.8932,,16.582
2014-03-19,24.7273,16.9016,,16.624
2014-03-20,24.6781,16.9004,,16.562
2014-03-21,24.7269,16.9331,,16.677
2014-03-24,24.8454,16.9624,,16.818
2014-03-25,24.8889,16.9727,,16.916
2014-03-26,24.9137,17.0219,,17.007
2014-03-27,24.9422,17.0245,,17.096
2014-03-28,25.0413,17.0696,,17.312
2014-03-31,25.0997,,,17.396
2014-04-01,,,,17.376
2014-04-02,25.0139,17.1496,,17.613
2014-04-03,24.9098,17.1453,,17.504
2014-04-04,24.8915,17.1456,,17.47
2014-04-07,24.8851,17.17,,17.438
2014-04-09,24.9879,17.1856,,17.685
2014-04-10,25.039,17.1976,,17.721
2014-04-11,25.0387,17.2104,,17.721
2014-04-15,24.9999,17.2123,,17.579
2014-04-16,24.9236,17.2302,,17.439
2014-04-17,25.0942,17.239,,17.7
2014-04-21,25.1886,17.2868,,17.815
2014-04-22,25.2126,17.2895,,17.863
2014-04-23,25.2727,17.3129,,17.945
2014-04-25,25.2331,17.307,,17.922
2014-04-28,25.2537,17.3294,,17.987
2014-04-29,25.2571,17.3105,,17.892
2014-04-30,25.2486,17.3115,,17.746
2014-05-02,25.2909,17.3253,,17.888
2014-05-05,25.3568,17.3358,,17.819
2014-05-06,25.4066,17.3312,,17.875
2014-05-07,25.4034,17.3278,,17.857
2014-05-08,25.4372,17.3617,,17.908
2014-05-09,25.5679,17.3932,,18.221
2014-05-12,25.6904,17.4217,,18.333
2014-05-13,25.7451,17.4534,,18.575
2014-05-14,,,,18.697
2014-05-15,25.7347,17.4722,,18.457
2014-05-16,25.8417,17.4441,,18.683
2014-05-19,26.0043,17.5092,,19.285
2014-05-20,26.0676,17.6045,,19.628
2014-05-21,26.1219,17.6278,,19.844
2014-05-22,26.2592,17.6777,,20.096
2014-05-23,26.4368,17.7768,,20.297
2014-05-26,26.3574,17.7873,,20.025
2014-05-27,26.3152,17.785,,19.958
2014-05-28,26.3752,17.7868,,20.068
2014-05-29,26.3615,17.7857,,20.006
2014-05-30,26.3595,17.8047,,20.095
2014-06-02,26.5315,17.8336,,20.359
2014-06-03,26.6822,17.8488,,20.578
2014-06-04,26.803,17.896,,20.925
2014-06-05,26.9225,17.9059,,20.99
2014-06-06,27.0205,17.9483,,21.33
2014-06-09,27.0456,17.9835,,21.752
2014-06-10,26.9846,17.9739,,21.688
2014-06-11,26.9393,17.9794,,21.554
2014-06-12,26.9815,18.0354,,21.598
2014-06-13,26.8765,17.9254,,21.254
2014-06-16,26.9147,17.9154,,21.313
2014-06-17,27.0231,17.9658,,21.631
2014-06-18,26.9492,17.9599,,21.666
2014-06-19,26.9228,17.9163,,21.455
2014-06-20,26.8455,17.9189,,21.292
2014-06-23,26.8716,17.9495,,21.396
2014-06-24,26.9469,17.9845,,21.666
2014-06-25,26.9611,18.051,,21.656
2014-06-26,26.9165,18.0667,,21.507
2014-06-27,26.9233,18.0749,,21.653
2014-06-30,27.0417,18.1484,21.278,22.055
2014-07-01,,18.2106,21.346,22.106
2014-07-02,27.2427,18.2377,21.594,22.509
2014-07-03,27.3288,18.3225,21.59,22.587
2014-07-04,27.3614,18.3612,21.731,22.901
2014-07-07,27.3604,18.3631,21.745,22.925
2014-07-08,27.1798,18.258,21.24,22.165
2014-07-09,27.1111,18.2344,20.975,21.93
2014-07-10,27.1043,18.261,21.044,22.1
2014-07-11,26.9422,18.1596,20.691,21.626
2014-07-14,26.9071,18.2005,20.711,21.521
2014-07-15,27.087,18.2684,20.944,21.882
2014-07-16,27.2263,18.2989,21.195,22.184
2014-07-17,27.2869,18.3355,21.371,22.435
2014-07-18,27.2758,18.3491,21.376,22.414
2014-07-21,27.2993,18.3789,21.473,22.507
2014-07-22,27.3148,18.4558,21.539,22.463
2014-07-23,27.3224,18.4856,21.515,22.467
2014-07-24,27.3197,18.4911,21.518,22.48
2014-07-25,27.2435,18.4089,21.38,22.18
2014-07-28,27.2363,18.4022,21.342,22.029
2014-07-30,27.2556,18.4065,21.473,22.201
2014-07-31,27.2546,18.4342,21.53,22.246
2014-08-01,27.2053,18.4299,21.453,22.154
2014-08-04,27.3146,18.473,21.65,22.447
2014-08-05,27.28,18.4925,21.719,22.629
2014-08-06,27.216,18.4578,21.602,22.585
2014-08-07,27.1985,18.4689,21.588,22.543
2014-08-08,27.1455,18.4181,21.198,22.198
2014-08-11,27.2196,18.4768,21.371,22.402
2014-08-12,27.2127,18.5066,21.468,22.61
2014-08-13,27.2564,18.4651,21.28,22.627
2014-08-14,27.3827,18.5094,21.477,22.739
2014-08-18,,,21.823,23.103
2014-08-19,27.4951,18.5634,21.95,23.41
2014-08-20,27.5821,18.5949,22.034,23.535
2014-08-21,27.5894,18.6249,22.293,23.713
2014-08-22,27.589,18.6325,22.48,23.726
2014-08-25,27.5615,18.6187,22.336,23.569
2014-08-26,27.5689,18.6299,22.348,23.481
2014-08-27,27.6431,18.6319,22.535,23.663
2014-08-28,27.6396,18.6113,22.489,23.638
2014-09-01,27.7392,18.6876,22.777,23.966
2014-09-02,27.8369,18.6933,22.913,24.269
2014-09-03,27.8554,18.7088,23.079,24.598
2014-09-04,27.846,18.7038,23.093,24.68
2014-09-05,27.8196,18.7179,23.361,24.827
2014-09-08,27.9358,18.7378,23.668,25.205
2014-09-09,27.9567,18.7823,23.792,25.283
2014-09-10,27.9252,18.7906,23.798,25.229
2014-09-11,28.051,18.8098,24.13,25.599
2014-09-12,28.0552,18.841,24.405,25.832
2014-09-15,28.091,18.8631,24.311,25.977
2014-09-16,27.9528,18.7868,23.556,25.165
2014-09-17,27.9847,18.7865,23.555,25.234
2014-09-18,28.1206,18.8386,23.927,25.568
2014-09-19,28.1416,18.8102,24.009,25.714
2014-09-22,28.169,18.8365,24.0,25.735
2014-09-23,28.0862,18.9737,23.506,25.353
2014-09-24,28.0326,19.0279,23.21,25.223
2014-09-25,27.9514,19.0232,22.886,24.807
2014-09-26,28.0725,19.0219,23.123,24.922
2014-09-29,28.0673,19.0509,23.382,25.212
2014-09-30,28.0588,19.0934,23.438,25.342
2014-10-01,28.0877,19.1036,23.391,25.345
2014-10-07,28.1149,19.103,23.114,25.105
2014-10-08,28.1973,19.1506,23.09,25.006
2014-10-09,28.1887,19.1776,23.314,25.344
2014-10-10,28.1412,19.1521,23.01,24.992
2014-10-13,28.2558,19.148,23.105,25.164
2014-10-14,28.3129,19.1472,23.082,25.248
2014-10-16,28.2058,19.055,22.574,24.734
2014-10-17,28.2526,19.0759,22.725,24.747
2014-10-20,28.3871,19.1025,22.919,24.91
2014-10-21,28.4255,19.1323,23.116,25.136
2014-10-22,28.492,19.1537,23.407,25.414
2014-10-27,28.6067,19.2012,23.526,25.515
2014-10-28,28.6297,19.2236,23.676,25.667
2014-10-29,28.6837,19.2485,23.725,25.78
2014-10-30,28.7924,19.2506,23.926,25.979
2014-10-31,28.89,19.2882,24.251,26.272
2014-11-03,28.9393,19.3689,24.337,26.454
2014-11-05,29.0724,19.3734,24.324,26.474
2014-11-07,29.1027,19.4625,24.473,26.603
2014-11-10,29.1456,19.4916,24.405,26.56
2014-11-11,29.1647,19.4868,24.632,26.771
2014-11-12,29.2145,19.5048,24.824,27.035
2014-11-13,29.1208,19.4597,24.751,26.857
2014-11-14,29.1675,19.501,24.782,27.01
2014-11-17,29.2422,19.5647,24.966,27.239
2014-11-18,29.3305,19.5583,25.106,27.322
2014-11-19,29.2992,19.5057,25.107,27.177
2014-11-20,29.2992,19.5076,25.151,27.144
2014-11-21,29.3102,19.4848,25.194,27.198
2014-11-24,29.379,19.4699,25.134,27.241
2014-11-25,29.3276,19.4329,24.899,26.976
2014-11-26,29.3691,19.4624,24.883,26.988
2014-11-27,29.3855,19.4966,25.003,27.14
2014-11-28,29.5328,19.5188,25.276,27.551
2014-12-01,29.5933,19.5275,25.23,27.577
2014-12-02,29.7882,19.5475,25.433,27.74
2014-12-03,29.7861,19.5658,25.815,28.18
2014-12-04,29.8265,19.5877,25.93,28.235
2014-12-05,29.8458,19.6187,25.917,28.162
2014-12-08,29.8495,19.6068,25.698,27.91
2014-12-09,29.7968,19.5752,25.31,27.548
2014-12-10,29.8295,19.6032,25.514,27.799
2014-12-11,29.8485,19.6058,25.442,27.699
2014-12-12,29.862,19.5835,25.284,27.507
2014-12-15,29.8389,19.5856,25.162,27.472
2014-12-16,29.4584,19.4797,24.533,26.95
2014-12-17,29.4431,19.4772,24.387,26.795
2014-12-18,29.6444,19.5564,24.934,27.416
2014-12-19,29.6387,19.5607,25.1,27.624
2014-12-22,29.7229,19.6007,25.246,27.875
2014-12-23,29.7543,19.6125,25.169,27.874
2014-12-24,29.6869,19.6129,25.185,27.774
2014-12-26,29.6918,19.6107,25.35,27.822
2014-12-29,29.8129,19.6726,25.501,28.084
2014-12-30,29.9097,19.6892,25.687,28.267
2014-12-31,29.9965,19.7198,25.973,28.462
2015-01-01,29.9881,19.7553,26.132,28.606
2015-01-02,30.0378,19.7823,26.313,28.771
2015-01-05,30.0011,19.8237,26.217,28.68
2015-01-06,29.7877,19.7586,25.548,27.963
2015-01-07,29.8533,19.7632,25.468,27.95
2015-01-08,29.9956,19.8497,25.817,28.452
2015-01-09,30.0444,19.8337,25.915,28.546
2015-01-12,30.1776,19.8856,26.107,28.785
2015-01-13,30.2375,19.8838,26.208,28.949
2015-01-14,30.2007,19.8734,26.209,29.0
2015-01-15,30.4711,19.9039,26.57,29.257
2015-01-16,30.5568,19.9025,26.562,29.464
2015-01-19,30.586,19.9277,26.658,29.618
2015-01-20,30.679,19.9483,26.759,29.815
2015-01-21,30.7512,19.9633,26.759,29.688
2015-01-22,30.7408,19.9622,26.701,29.73
2015-01-23,30.784,19.9843,26.547,29.682
2015-01-27,30.8729,20.03,26.597,30.018
2015-01-28,30.8781,20.0493,26.685,30.225
2015-01-29,30.8959,20.0702,26.512,30.2
2015-01-30,30.8326,20.0632,26.232,29.901
2015-02-02,30.8446,20.0688,26.252,29.883
2015-02-03,30.7154,20.0719,26.114,29.77
2015-02-04,30.6673,20.0514,25.957,29.525
2015-02-05,30.6773,20.025,25.667,29.425
2015-02-06,30.6079,19.9737,25.415,28.977
2015-02-09,30.5211,19.9512,25.247,28.809
2015-02-10,30.5705,19.9859,25.439,29.103
2015-02-11,30.6462,20.0312,25.674,29.526
2015-02-12,30.7216,20.0639,25.888,29.773
2015-02-13,30.8421,20.096,26.103,29.978
2015-02-16,30.8029,20.1262,25.998,29.873
2015-02-18,30.8688,20.1658,26.154,30.109
2015-02-19,,,26.136,30.101
2015-02-20,30.8752,20.158,26.207,30.156
2015-02-23,30.8172,20.1606,26.022,29.943
2015-02-24,30.7711,20.1628,25.938,29.901
2015-02-25,30.7855,20.1873,25.932,29.803
2015-02-26,30.7141,20.1477,25.725,29.618
2015-02-27,30.8203,20.1793,25.973,29.962
2015-03-02,30.9199,20.2202,26.355,30.648
2015-03-03,31.0017,20.2644,26.628,30.992
2015-03-04,31.0598,20.2697,26.407,30.816
2015-03-05,31.092,20.2831,26.58,31.051
2015-03-09,30.9566,20.3175,26.293,30.644
2015-03-10,30.9315,20.3184,26.323,30.702
2015-03-11,30.9423,20.3069,26.28,30.721
2015-03-12,31.108,20.333,26.63,31.103
2015-03-13,31.0107,20.3023,26.443,30.8
2015-03-16,30.9603,20.3,26.315,30.587
2015-03-17,31.0683,20.3182,26.547,30.831
2015-03-18,31.0338,20.3356,26.594,30.948
2015-03-19,31.0823,20.3222,26.343,30.798
2015-03-20,31.0345,20.2749,26.02,30.358
2015-03-23,31.0031,20.2693,25.819,30.062
2015-03-24,31.0097,20.2608,25.728,30.05
2015-03-25,31.0024,20.2576,25.508,29.765
2015-03-26,30.898,20.2268,25.269,29.49
2015-03-27,30.9337,20.2502,25.387,29.44
2015-03-30,31.0538,20.352,25.842,29.852
2015-03-31,31.1271,20.3806,25.885,29.938
2015-04-01,,,26.2,30.483
2015-04-06,31.3473,20.4616,26.51,30.661
2015-04-07,31.2964,20.4749,26.657,30.784
2015-04-08,31.3347,20.4993,26.994,31.07
2015-04-09,31.3751,20.5272,27.167,31.164
2015-04-10,31.3223,20.5628,27.314,31.171
2015-04-13,31.3031,20.666,27.484,31.235
2015-04-15,31.2947,20.6199,27.536,31.2
2015-04-16,31.2367,20.6082,27.457,30.976
2015-04-17,31.1607,20.5793,27.084,30.571
2015-04-20,31.025,20.5263,26.641,29.962
2015-04-21,30.988,20.524,26.547,29.81
2015-04-22,31.0072,20.5188,26.591,29.775
2015-04-23,31.0129,20.5294,26.605,29.864
2015-04-24,30.8572,20.4357,25.991,29.364
2015-04-27,30.7449,20.4068,25.259,28.673
2015-04-28,30.9331,20.4622,25.589,29.25
2015-04-29,30.9175,20.4841,25.709,29.41
2015-04-30,30.8707,20.509,25.624,29.31
2015-05-04,,,25.955,29.612
2015-05-05,31.003,20.5873,26.059,29.798
2015-05-06,30.7179,20.472,25.339,28.957
2015-05-07,30.5254,20.4181,24.83,28.525
2015-05-08,30.6348,20.4823,25.122,29.027
2015-05-11,30.8592,20.5585,25.527,29.404
2015-05-12,30.6606,20.5209,25.174,29.016
2015-05-13,30.8073,20.5521,25.357,29.328
2015-05-14,30.8697,20.592,25.643,29.66
2015-05-15,30.9205,20.6031,25.841,29.918
2015-05-18,31.0748,20.6218,25.977,30.063
2015-05-19,31.1689,20.6187,25.995,30.107
2015-05-20,31.1812,20.6193,25.971,30.098
2015-05-21,31.1427,20.6344,25.854,30.02
2015-05-22,31.1772,20.6453,25.92,30.114
2015-05-25,31.1602,20.6517,25.899,30.063
2015-05-26,31.094,20.6524,25.831,30.093
2015-05-27,31.0536,20.6553,25.879,30.017
2015-05-28,31.0778,20.658,25.78,29.939
2015-05-29,31.2186,20.6958,26.019,30.301
2015-06-01,31.2206,20.7055,25.998,30.398
2015-06-02,30.9392,20.6569,25.563,29.744
2015-06-03,30.7781,20.6008,25.276,29.338
2015-06-04,30.7281,20.5794,25.196,29.385
2015-06-05,30.7393,20.6145,25.22,29.449
2015-06-08,30.6426,20.5929,24.972,29.022
2015-06-09,30.6784,20.5869,24.97,29.111
2015-06-10,30.7019,20.616,25.231,29.363
2015-06-11,30.4844,20.5722,24.91,28.967
2015-06-12,30.4493,20.5576,24.907,28.971
2015-06-15,30.5188,20.5687,24.896,28.992
2015-06-16,30.4826,20.581,25.005,29.051
2015-06-17,30.6045,20.6039,25.299,29.529
2015-06-18,30.7895,20.695,25.594,29.986
2015-06-19,30.9341,20.705,25.716,30.1
2015-06-22,31.0144,20.7442,26.11,30.57
2015-06-23,31.034,20.7792,26.286,30.65
2015-06-24,30.927,20.7796,26.113,30.565
2015-06-25,30.8982,20.7882,26.136,30.772
2015-06-26,30.8944,20.7872,26.091,30.798
2015-06-29,30.7579,20.7603,25.676,30.411
2015-06-30,30.8652,20.7973,25.896,30.688
2015-07-01,31.0,20.8507,26.217,31.099
2015-07-02,31.0195,20.8794,26.209,31.287
2015-07-03,31.0606,20.8918,26.271,31.242
2015-07-06,31.1752,20.9256,26.383,31.469
2015-07-07,31.1764,20.9339,26.521,31.613
2015-07-08,31.084,20.9067,26.16,31.213
2015-07-09,31.0767,20.8981,26.113,31.141
2015-07-10,31.0988,20.9145,26.238,31.189
